inventor,inventorLabel,genderLabel,countryLabel
http://www.wikidata.org/entity/Q118790,Heinrich Wild,masculin,Suisse
http://www.wikidata.org/entity/Q115741,Jean-Daniel Colladon,masculin,France
http://www.wikidata.org/entity/Q115741,Jean-Daniel Colladon,masculin,Suisse
http://www.wikidata.org/entity/Q104779,Simon van der Meer,masculin,Royaume des Pays-Bas
http://www.wikidata.org/entity/Q123778,Carl Roman Abt,masculin,Suisse
http://www.wikidata.org/entity/Q110991,Georg Baumgarten,masculin,Empire allemand
http://www.wikidata.org/entity/Q117765,John Kruesi,masculin,Suisse
http://www.wikidata.org/entity/Q117871,Fritz Fischer,masculin,Suisse
http://www.wikidata.org/entity/Q120216,Ali Javan,masculin,États-Unis
http://www.wikidata.org/entity/Q112241,Wilhelm Kress,masculin,Autriche
http://www.wikidata.org/entity/Q105305,Christian Schnabel,masculin,Reich allemand
http://www.wikidata.org/entity/Q105830,Baruch Samuel Blumberg,masculin,États-Unis
http://www.wikidata.org/entity/Q105305,Christian Schnabel,masculin,royaume de Bavière
http://www.wikidata.org/entity/Q119829,Joachim Uhing,masculin,Allemagne
http://www.wikidata.org/entity/Q115741,Jean-Daniel Colladon,masculin,République de Genève
http://www.wikidata.org/entity/Q108220,Fritz Cockerell,masculin,Allemagne
http://www.wikidata.org/entity/Q104282,Wilhelm Emil Fein,masculin,Reich allemand
http://www.wikidata.org/entity/Q121490,Lloyd Groff Copeman,masculin,États-Unis
http://www.wikidata.org/entity/Q112486,Lovrenc Košir,masculin,empire d'Autriche
http://www.wikidata.org/entity/Q123525,George de Mestral,masculin,Suisse
http://www.wikidata.org/entity/Q122397,René Sommer,masculin,Suisse
http://www.wikidata.org/entity/Q104282,Wilhelm Emil Fein,masculin,Royaume du Wurtemberg
http://www.wikidata.org/entity/Q115414,Arthur Klemt,masculin,Allemagne
http://www.wikidata.org/entity/Q124741,Alfred Büchi,masculin,Suisse
http://www.wikidata.org/entity/Q124180,Anton Kutter,masculin,Allemagne
http://www.wikidata.org/entity/Q112877,Charles K. Bliss,masculin,Australie
http://www.wikidata.org/entity/Q112877,Charles K. Bliss,masculin,Autriche
http://www.wikidata.org/entity/Q117463,Ábrahám Ganz,masculin,Hongrie
http://www.wikidata.org/entity/Q117463,Ábrahám Ganz,masculin,Suisse
http://www.wikidata.org/entity/Q111095,Harald Küppers,masculin,Allemagne
http://www.wikidata.org/entity/Q119049,"Raimondo di Sangro, VII prince de Sansevero",masculin,Empire espagnol
http://www.wikidata.org/entity/Q124132,Ami Argand,masculin,République de Genève
http://www.wikidata.org/entity/Q121625,Isaak Gröbli,masculin,Suisse
http://www.wikidata.org/entity/Q112054,Georg Luger,masculin,Autriche
http://www.wikidata.org/entity/Q112486,Lovrenc Košir,masculin,Cisleithanie
http://www.wikidata.org/entity/Q123906,Walter Zapp,masculin,Allemagne
http://www.wikidata.org/entity/Q123906,Walter Zapp,masculin,Estonie
http://www.wikidata.org/entity/Q123906,Walter Zapp,masculin,Lettonie
http://www.wikidata.org/entity/Q123906,Walter Zapp,masculin,Suisse
http://www.wikidata.org/entity/Q106208,Denis Papin,masculin,royaume de France
http://www.wikidata.org/entity/Q112070,Franz Reichelt,masculin,France
http://www.wikidata.org/entity/Q124806,Heinrich August Wilhelm Stolze,masculin,Allemagne
http://www.wikidata.org/entity/Q120839,Ernest Guglielminetti,masculin,Suisse
http://www.wikidata.org/entity/Q119492,Rudolf Goldschmidt,masculin,Allemagne
http://www.wikidata.org/entity/Q123301,Jakob Ackeret,masculin,Suisse
http://www.wikidata.org/entity/Q125204,Graeme Clark,masculin,Australie
http://www.wikidata.org/entity/Q106624,Ahmed Zewail,masculin,Égypte
http://www.wikidata.org/entity/Q119056,Adolf Klose,masculin,Allemagne
http://www.wikidata.org/entity/Q104104,Andre Geim,masculin,Royaume-Uni
http://www.wikidata.org/entity/Q104104,Andre Geim,masculin,Union soviétique
http://www.wikidata.org/entity/Q112070,Franz Reichelt,masculin,Autriche-Hongrie
http://www.wikidata.org/entity/Q107302,Otto Liebknecht,masculin,Allemagne
http://www.wikidata.org/entity/Q112877,Charles K. Bliss,masculin,Cisleithanie
http://www.wikidata.org/entity/Q104668,Vitaly Ginzburg,masculin,Union soviétique
http://www.wikidata.org/entity/Q104668,Vitaly Ginzburg,masculin,Russie
http://www.wikidata.org/entity/Q123961,Karl Wilhelm von Bormann,masculin,Belgique
http://www.wikidata.org/entity/Q109069,Max Carl Gritzner,masculin,Empire allemand
http://www.wikidata.org/entity/Q120216,Ali Javan,masculin,Iran pahlavi
http://www.wikidata.org/entity/Q104659,Jörg Mager,masculin,Reich allemand
http://www.wikidata.org/entity/Q104126,Guido Storz,masculin,Allemagne
http://www.wikidata.org/entity/Q110442,Alois Wolfmüller,masculin,Allemagne
http://www.wikidata.org/entity/Q123906,Walter Zapp,masculin,Empire russe
http://www.wikidata.org/entity/Q107880,Hugo Lentz,masculin,Reich allemand
http://www.wikidata.org/entity/Q104153,Hans Ziegler,masculin,États-Unis
http://www.wikidata.org/entity/Q104153,Hans Ziegler,masculin,Allemagne
http://www.wikidata.org/entity/Q105419,Rudolf Sack,masculin,Empire allemand
http://www.wikidata.org/entity/Q104104,Andre Geim,masculin,Royaume des Pays-Bas
http://www.wikidata.org/entity/Q117217,Hans R. Camenzind,masculin,États-Unis
http://www.wikidata.org/entity/Q117217,Hans R. Camenzind,masculin,Suisse
http://www.wikidata.org/entity/Q117620,Eduard Locher,masculin,Suisse
http://www.wikidata.org/entity/Q123961,Karl Wilhelm von Bormann,masculin,Empire allemand
http://www.wikidata.org/entity/Q118156,Albert Butz,masculin,États-Unis
http://www.wikidata.org/entity/Q118156,Albert Butz,masculin,Suisse
http://www.wikidata.org/entity/Q115633,Niklaus Riggenbach,masculin,Suisse
http://www.wikidata.org/entity/Q109409,Jakob Friedrich Kammerer,masculin,Royaume du Wurtemberg
http://www.wikidata.org/entity/Q120444,Louis Palmer,masculin,Suisse
http://www.wikidata.org/entity/Q123679,Abraham Breguet,masculin,France
http://www.wikidata.org/entity/Q97095,Georg Knorr,masculin,Allemagne
http://www.wikidata.org/entity/Q92999,Charles H. Moore,masculin,États-Unis
http://www.wikidata.org/entity/Q87770,Carl Baunscheidt,masculin,royaume de Prusse
http://www.wikidata.org/entity/Q93705,Daniel Swarovski,masculin,empire d'Autriche
http://www.wikidata.org/entity/Q93788,Max Fleischer,masculin,Pologne
http://www.wikidata.org/entity/Q93788,Max Fleischer,masculin,États-Unis
http://www.wikidata.org/entity/Q90732,Ernst Litfaß,masculin,royaume de Prusse
http://www.wikidata.org/entity/Q96780,Charles Fey,masculin,Reich allemand
http://www.wikidata.org/entity/Q98637,Max Himmelheber,masculin,Allemagne
http://www.wikidata.org/entity/Q87475,Eduard Rhein,masculin,Allemagne
http://www.wikidata.org/entity/Q96221,Heinrich Ehrhardt,masculin,duché de Saxe-Cobourg et Gotha
http://www.wikidata.org/entity/Q88928,Franz von Ržiha,masculin,Cisleithanie
http://www.wikidata.org/entity/Q93106,Helmut Schreyer,masculin,Allemagne
http://www.wikidata.org/entity/Q92823,Edward Feigenbaum,masculin,États-Unis
http://www.wikidata.org/entity/Q92828,Charles P. Thacker,masculin,États-Unis
http://www.wikidata.org/entity/Q91663,Ernst Hellinger,masculin,États-Unis
http://www.wikidata.org/entity/Q91663,Ernst Hellinger,masculin,Allemagne
http://www.wikidata.org/entity/Q93664,Robert Adler,masculin,États-Unis
http://www.wikidata.org/entity/Q93664,Robert Adler,masculin,Autriche
http://www.wikidata.org/entity/Q94629,Christian Leo Müller,masculin,Autriche
http://www.wikidata.org/entity/Q86658,Friedrich von Knauss,masculin,Allemagne
http://www.wikidata.org/entity/Q88976,Friedrich Wilhelm Schindler,masculin,Autriche
http://www.wikidata.org/entity/Q92783,Fred Cohen,masculin,États-Unis
http://www.wikidata.org/entity/Q95418,Paul Schmidt,masculin,Allemagne
http://www.wikidata.org/entity/Q87339,Josef Madersperger,masculin,Autriche
http://www.wikidata.org/entity/Q92997,Kasper Skårhøj,masculin,Royaume du Danemark
http://www.wikidata.org/entity/Q86672,Karl Kordesch,masculin,Autriche
http://www.wikidata.org/entity/Q98068,Manfred Curry,masculin,États-Unis
http://www.wikidata.org/entity/Q98068,Manfred Curry,masculin,Allemagne
http://www.wikidata.org/entity/Q94031,Rudolf Kompfner,masculin,États-Unis
http://www.wikidata.org/entity/Q94031,Rudolf Kompfner,masculin,Royaume-Uni
http://www.wikidata.org/entity/Q94031,Rudolf Kompfner,masculin,Autriche
http://www.wikidata.org/entity/Q92857,Ivar Jacobson,masculin,Suède
http://www.wikidata.org/entity/Q93100,Filippo Cecchi,masculin,royaume d'Italie
http://www.wikidata.org/entity/Q92987,Wang Xuan,masculin,république populaire de Chine
http://www.wikidata.org/entity/Q98078,Wilhelm Runge,masculin,Allemagne
http://www.wikidata.org/entity/Q92766,Robert Metcalfe,masculin,États-Unis
http://www.wikidata.org/entity/Q92884,Ralph Merkle,masculin,États-Unis
http://www.wikidata.org/entity/Q92879,Tony Fadell,masculin,États-Unis
http://www.wikidata.org/entity/Q92614,Douglas Engelbart,masculin,États-Unis
http://www.wikidata.org/entity/Q92604,Niklaus Wirth,masculin,Suisse
http://www.wikidata.org/entity/Q95722,Fritz Fiedler,masculin,Allemagne
http://www.wikidata.org/entity/Q88850,Franz Kolb,masculin,Allemagne
http://www.wikidata.org/entity/Q88145,Julius Arthur Nieuwland,masculin,États-Unis
http://www.wikidata.org/entity/Q94031,Rudolf Kompfner,masculin,Royaume-Uni de Grande-Bretagne et d'Irlande
http://www.wikidata.org/entity/Q89321,Fritz Gosslau,masculin,Allemagne
http://www.wikidata.org/entity/Q96493,Michael Sladek,masculin,Allemagne
http://www.wikidata.org/entity/Q92617,Paul Baran,masculin,Pologne
http://www.wikidata.org/entity/Q92624,Dan Bricklin,masculin,États-Unis
http://www.wikidata.org/entity/Q92622,James Gosling,masculin,Canada
http://www.wikidata.org/entity/Q92617,Paul Baran,masculin,États-Unis
http://www.wikidata.org/entity/Q88253,Johann Zacherl,masculin,Cisleithanie
http://www.wikidata.org/entity/Q91456,Carl Gassner,masculin,Reich allemand
http://www.wikidata.org/entity/Q90036,Adolph Giesl-Gieslingen,masculin,Autriche
http://www.wikidata.org/entity/Q95295,Louis Leitz,masculin,Allemagne
http://www.wikidata.org/entity/Q93182,Louis Braille,masculin,France
http://www.wikidata.org/entity/Q92631,Ray Tomlinson,masculin,États-Unis
http://www.wikidata.org/entity/Q92926,An Wang,masculin,États-Unis
http://www.wikidata.org/entity/Q92934,Mark P. McCahill,masculin,États-Unis
http://www.wikidata.org/entity/Q89857,Franz Rautek,masculin,Autriche
http://www.wikidata.org/entity/Q91786,Julius Brauns,masculin,Allemagne
http://www.wikidata.org/entity/Q86275,Anton Schrötter von Kristelli,masculin,empire d'Autriche
http://www.wikidata.org/entity/Q92950,Marcel J. E. Golay,masculin,États-Unis
http://www.wikidata.org/entity/Q92950,Marcel J. E. Golay,masculin,Suisse
http://www.wikidata.org/entity/Q92942,W. Daniel Hillis,masculin,États-Unis
http://www.wikidata.org/entity/Q96105,Hermann Föttinger,masculin,Allemagne
http://www.wikidata.org/entity/Q86573,August von Parseval,masculin,Reich allemand
http://www.wikidata.org/entity/Q88763,Karl Stetter,masculin,Allemagne
http://www.wikidata.org/entity/Q86137,Johann Rosenzopf,masculin,Autriche
http://www.wikidata.org/entity/Q92693,Richard Crandall,masculin,États-Unis
http://www.wikidata.org/entity/Q92975,Chu Bong-Foo,masculin,Taïwan
http://www.wikidata.org/entity/Q87885,Adolph Zsigmondy,masculin,Hongrie
http://www.wikidata.org/entity/Q98138,Erich Schumm,masculin,Allemagne
http://www.wikidata.org/entity/Q89544,Viktor Schauberger,masculin,Autriche
http://www.wikidata.org/entity/Q92788,Bill Atkinson,masculin,États-Unis
http://www.wikidata.org/entity/Q87759,Johann Rihosek,masculin,Autriche
http://www.wikidata.org/entity/Q95730,Emil Wohlwill,masculin,duché de Brunswick
http://www.wikidata.org/entity/Q96388,Max Schumann,masculin,Allemagne
http://www.wikidata.org/entity/Q89390,Carl Auer von Welsbach,masculin,Autriche
http://www.wikidata.org/entity/Q86332,Guido Seeber,masculin,Reich allemand
http://www.wikidata.org/entity/Q96196,Paul Schlack,masculin,Allemagne
http://www.wikidata.org/entity/Q88641,Martin Leo Arons,masculin,Allemagne
http://www.wikidata.org/entity/Q87620,Luca Pacioli,masculin,République florentine
http://www.wikidata.org/entity/Q87406,Julius Kröhl,masculin,royaume de Prusse
http://www.wikidata.org/entity/Q93030,Leon Chua,masculin,États-Unis
http://www.wikidata.org/entity/Q92985,Robin Li,masculin,république populaire de Chine
http://www.wikidata.org/entity/Q92205,Andreas Mechwart von Belecska,masculin,Allemagne
http://www.wikidata.org/entity/Q92205,Andreas Mechwart von Belecska,masculin,Hongrie
http://www.wikidata.org/entity/Q96221,Heinrich Ehrhardt,masculin,Allemagne
http://www.wikidata.org/entity/Q90607,Paul Kollsman,masculin,États-Unis
http://www.wikidata.org/entity/Q90607,Paul Kollsman,masculin,Allemagne
http://www.wikidata.org/entity/Q93705,Daniel Swarovski,masculin,Autriche
http://www.wikidata.org/entity/Q89927,Georg Lankensperger,masculin,Allemagne
http://www.wikidata.org/entity/Q92760,Claude Shannon,masculin,États-Unis
http://www.wikidata.org/entity/Q92764,Sergey Brin,masculin,États-Unis
http://www.wikidata.org/entity/Q96780,Charles Fey,masculin,États-Unis
http://www.wikidata.org/entity/Q88794,Simon Plößl,masculin,empire d'Autriche
http://www.wikidata.org/entity/Q96711,Franz Stolze,masculin,royaume de Prusse
http://www.wikidata.org/entity/Q88928,Franz von Ržiha,masculin,empire d'Autriche
http://www.wikidata.org/entity/Q97146,Erwin Otto Marx,masculin,Allemagne
http://www.wikidata.org/entity/Q71022,Ernst August Friedrich Ruska,masculin,république de Weimar
http://www.wikidata.org/entity/Q72518,Hugo Borchardt,masculin,Allemagne
http://www.wikidata.org/entity/Q73386,Johanna Budwig,féminin,Allemagne
http://www.wikidata.org/entity/Q78481,Richard Adolf Zsigmondy,masculin,Autriche
http://www.wikidata.org/entity/Q77936,Andreas Stihl,masculin,Allemagne
http://www.wikidata.org/entity/Q77936,Andreas Stihl,masculin,Suisse
http://www.wikidata.org/entity/Q76403,Heinrich Gerber,masculin,royaume de Bavière
http://www.wikidata.org/entity/Q72618,Joseph Albert,masculin,royaume de Bavière
http://www.wikidata.org/entity/Q75782,Nikolaus Otto,masculin,royaume de Prusse
http://www.wikidata.org/entity/Q71004,Emile Berliner,masculin,royaume de Hanovre
http://www.wikidata.org/entity/Q74028,Leonid Andrussow,masculin,Allemagne
http://www.wikidata.org/entity/Q76373,George E. Smith,masculin,États-Unis
http://www.wikidata.org/entity/Q77235,Gerhard Sessler,masculin,Allemagne
http://www.wikidata.org/entity/Q77649,Wilhelm Mauser,masculin,Allemagne
http://www.wikidata.org/entity/Q77114,Eugen Baumann,masculin,Reich allemand
http://www.wikidata.org/entity/Q71958,Tivadar Millner,masculin,Hongrie
http://www.wikidata.org/entity/Q78097,Heinrich Welker,masculin,Allemagne
http://www.wikidata.org/entity/Q70993,Rodolphe Ackermann,masculin,électorat de Saxe
http://www.wikidata.org/entity/Q77114,Eugen Baumann,masculin,Royaume du Wurtemberg
http://www.wikidata.org/entity/Q78503,Hermann Oberth,masculin,Allemagne
http://www.wikidata.org/entity/Q78503,Hermann Oberth,masculin,Roumanie
http://www.wikidata.org/entity/Q77524,Hermann Frasch,masculin,États-Unis
http://www.wikidata.org/entity/Q70413,Dietrich Nikolaus Winkel,masculin,principauté de Lippe
http://www.wikidata.org/entity/Q75782,Nikolaus Otto,masculin,duché de Nassau
http://www.wikidata.org/entity/Q70413,Dietrich Nikolaus Winkel,masculin,Royaume des Pays-Bas
http://www.wikidata.org/entity/Q79023,Bedřich Diviš Weber,masculin,Autriche
http://www.wikidata.org/entity/Q76606,Carl Bosch,masculin,Reich allemand
http://www.wikidata.org/entity/Q77090,Karl Jatho,masculin,Allemagne
http://www.wikidata.org/entity/Q76474,Walther Bothe,masculin,Allemagne
http://www.wikidata.org/entity/Q71001,Artur Fischer,masculin,Allemagne
http://www.wikidata.org/entity/Q77524,Hermann Frasch,masculin,Royaume du Wurtemberg
http://www.wikidata.org/entity/Q76116,Johann Helfrich von Müller,masculin,Allemagne
http://www.wikidata.org/entity/Q76970,Pavel Tcherenkov,masculin,Union soviétique
http://www.wikidata.org/entity/Q76468,Hans Lippershey,masculin,Saint-Empire romain germanique
http://www.wikidata.org/entity/Q78008,Gerhard Fischer,masculin,États-Unis
http://www.wikidata.org/entity/Q78008,Gerhard Fischer,masculin,Allemagne
http://www.wikidata.org/entity/Q78241,Hans Liebherr,masculin,Allemagne
http://www.wikidata.org/entity/Q76980,Josef Ganz,masculin,Allemagne
http://www.wikidata.org/entity/Q76468,Hans Lippershey,masculin,Provinces-Unies
http://www.wikidata.org/entity/Q76738,Athanasius Kircher,masculin,Saint-Empire romain germanique
http://www.wikidata.org/entity/Q77097,Felix Wankel,masculin,Allemagne
http://www.wikidata.org/entity/Q76622,Viktor Meyer,masculin,royaume de Prusse
http://www.wikidata.org/entity/Q70812,Fritz Klatte,masculin,Allemagne
http://www.wikidata.org/entity/Q78713,Ferdinand Piëch,masculin,Autriche
http://www.wikidata.org/entity/Q78007,Konrad Dannenberg,masculin,États-Unis
http://www.wikidata.org/entity/Q78007,Konrad Dannenberg,masculin,Allemagne
http://www.wikidata.org/entity/Q77697,Schweipolt Fiol,masculin,Saint-Empire romain germanique
http://www.wikidata.org/entity/Q72357,Otto Schott,masculin,Allemagne
http://www.wikidata.org/entity/Q79090,Wilhelm Engerth,masculin,empire d'Autriche
http://www.wikidata.org/entity/Q77697,Schweipolt Fiol,masculin,royaume de Hongrie
http://www.wikidata.org/entity/Q77125,Wilhelm Maybach,masculin,Allemagne
http://www.wikidata.org/entity/Q77697,Schweipolt Fiol,masculin,Royaume de Pologne
http://www.wikidata.org/entity/Q75146,Friedrich Hermann Wölfert,masculin,Allemagne
http://www.wikidata.org/entity/Q76970,Pavel Tcherenkov,masculin,Empire russe
http://www.wikidata.org/entity/Q73058,Willard Boyle,masculin,États-Unis
http://www.wikidata.org/entity/Q73058,Willard Boyle,masculin,Canada
http://www.wikidata.org/entity/Q73744,Heinrich Lübbe,masculin,Reich allemand
http://www.wikidata.org/entity/Q76541,Hans von Ohain,masculin,États-Unis
http://www.wikidata.org/entity/Q76541,Hans von Ohain,masculin,Allemagne
http://www.wikidata.org/entity/Q77117,Bertha Benz,féminin,Reich allemand
http://www.wikidata.org/entity/Q70788,Paul Daimler,masculin,Royaume du Wurtemberg
http://www.wikidata.org/entity/Q78431,Oskar Heil,masculin,Allemagne
http://www.wikidata.org/entity/Q75378,Johann Peter Grieß,masculin,Allemagne
http://www.wikidata.org/entity/Q78558,Joseph Ressel,masculin,empire d'Autriche
