inventor,inventorLabel,genderLabel,birth
http://www.wikidata.org/entity/Q28815284,Tyler Howe,masculin,1800-08-11T00:00:00Z
http://www.wikidata.org/entity/Q28823367,Felix Meyer,masculin,1875-12-12T00:00:00Z
http://www.wikidata.org/entity/Q28839289,Gust Goettl,masculin,1910-12-03T00:00:00Z
http://www.wikidata.org/entity/Q28857377,Q28857377,masculin,1932-01-22T00:00:00Z
http://www.wikidata.org/entity/Q28860037,Marcel Viratelle,masculin,1877-07-28T00:00:00Z
http://www.wikidata.org/entity/Q28860754,Charles Delacommune,masculin,1895-02-26T00:00:00Z
http://www.wikidata.org/entity/Q28865063,Robert Alkan,masculin,1891-06-11T00:00:00Z
http://www.wikidata.org/entity/Q28871380,Viktor Hammar,masculin,1880-10-14T00:00:00Z
http://www.wikidata.org/entity/Q28872995,Q28872995,masculin,1879-08-25T00:00:00Z
http://www.wikidata.org/entity/Q28873641,Q28873641,masculin,1878-09-19T00:00:00Z
http://www.wikidata.org/entity/Q28890043,Claude Marius Perret,masculin,1789-01-01T00:00:00Z
http://www.wikidata.org/entity/Q28913045,Q28913045,masculin,http://www.wikidata.org/.well-known/genid/57e35ac8142357a941332b711f547e2b
http://www.wikidata.org/entity/Q28921797,Q28921797,féminin,1853-01-01T00:00:00Z
http://www.wikidata.org/entity/Q28924223,Q28924223,masculin,1885-11-24T00:00:00Z
http://www.wikidata.org/entity/Q28924242,Q28924242,masculin,1858-10-08T00:00:00Z
http://www.wikidata.org/entity/Q28935446,Calvin MacCracken,masculin,1919-11-25T00:00:00Z
http://www.wikidata.org/entity/Q28935543,John Hollingsworth,masculin,1917-12-26T00:00:00Z
http://www.wikidata.org/entity/Q28944543,Q28944543,masculin,1917-01-01T00:00:00Z
http://www.wikidata.org/entity/Q28966232,Georges-Ernest Fleuriais,masculin,1840-06-14T00:00:00Z
http://www.wikidata.org/entity/Q28976382,Todd Huffman,masculin,1980-01-01T00:00:00Z
http://www.wikidata.org/entity/Q28976439,Q28976439,masculin,1973-10-12T00:00:00Z
http://www.wikidata.org/entity/Q28976540,Q28976540,féminin,1852-01-01T00:00:00Z
http://www.wikidata.org/entity/Q29017628,Q29017628,masculin,1922-08-06T00:00:00Z
http://www.wikidata.org/entity/Q29018417,Max Handschiegl,masculin,1880-04-13T00:00:00Z
http://www.wikidata.org/entity/Q29029666,Q29029666,masculin,1849-06-29T00:00:00Z
http://www.wikidata.org/entity/Q29052296,Franz Josef Huber,masculin,1926-12-30T00:00:00Z
http://www.wikidata.org/entity/Q29107852,Robert J. Warren,masculin,1933-01-01T00:00:00Z
http://www.wikidata.org/entity/Q29160452,Q29160452,féminin,2000-01-01T00:00:00Z
http://www.wikidata.org/entity/Q29246180,Q29246180,masculin,1766-01-01T00:00:00Z
http://www.wikidata.org/entity/Q29261484,Elios Toschi,masculin,1908-04-25T00:00:00Z
http://www.wikidata.org/entity/Q29261488,Charles Cheever,masculin,1852-09-07T00:00:00Z
http://www.wikidata.org/entity/Q29261532,Alexander Bonner Latta,masculin,1821-07-11T00:00:00Z
http://www.wikidata.org/entity/Q29268298,Walter König,masculin,1903-06-25T00:00:00Z
http://www.wikidata.org/entity/Q29311370,Anthony Harkness,masculin,1793-07-10T00:00:00Z
http://www.wikidata.org/entity/Q96741773,Deborah Washington Brown,féminin,1952-06-03T00:00:00Z
http://www.wikidata.org/entity/Q96749965,Charlotte Cramer Sachs,féminin,1907-09-27T00:00:00Z
http://www.wikidata.org/entity/Q96776834,Q96776834,masculin,1892-06-13T00:00:00Z
http://www.wikidata.org/entity/Q96790717,Oksana Mazourik,féminin,1989-02-06T00:00:00Z
http://www.wikidata.org/entity/Q96903961,Marcel Riendeau,masculin,1945-01-01T00:00:00Z
http://www.wikidata.org/entity/Q97141688,Q97141688,masculin,1868-05-10T00:00:00Z
http://www.wikidata.org/entity/Q97147807,Pieter Herman van der Trappen,masculin,1895-09-27T00:00:00Z
http://www.wikidata.org/entity/Q97172817,Abraham Nathaniel Spanel,masculin,1901-05-15T00:00:00Z
http://www.wikidata.org/entity/Q97173365,Q97173365,masculin,1837-10-24T00:00:00Z
http://www.wikidata.org/entity/Q97186794,Władysław Gliński,masculin,1920-01-01T00:00:00Z
http://www.wikidata.org/entity/Q97357259,Théodore-Henri Fresson,masculin,1865-06-18T00:00:00Z
http://www.wikidata.org/entity/Q97495197,Q97495197,masculin,1896-06-03T00:00:00Z
http://www.wikidata.org/entity/Q97495675,Q97495675,féminin,1838-01-01T00:00:00Z
http://www.wikidata.org/entity/Q97498095,Q97498095,masculin,1877-01-05T00:00:00Z
http://www.wikidata.org/entity/Q97575517,Alireza Rastegar,masculin,1978-05-17T00:00:00Z
http://www.wikidata.org/entity/Q97575538,Becky Schroeder,féminin,1962-01-01T00:00:00Z
http://www.wikidata.org/entity/Q97616222,Q97616222,masculin,1907-01-01T00:00:00Z
http://www.wikidata.org/entity/Q97658962,Q97658962,féminin,1958-12-27T00:00:00Z
http://www.wikidata.org/entity/Q97695214,Q97695214,masculin,1824-07-19T00:00:00Z
http://www.wikidata.org/entity/Q97725068,Lothian Scott,masculin,1841-05-24T00:00:00Z
http://www.wikidata.org/entity/Q97729057,Antonino Suárez Saavedra,masculin,1838-01-01T00:00:00Z
http://www.wikidata.org/entity/Q97798572,Q97798572,masculin,1809-07-01T00:00:00Z
http://www.wikidata.org/entity/Q97860868,Q97860868,masculin,1830-03-04T00:00:00Z
http://www.wikidata.org/entity/Q98073053,Q98073053,masculin,1935-05-10T00:00:00Z
http://www.wikidata.org/entity/Q98079019,Q98079019,masculin,1936-10-18T00:00:00Z
http://www.wikidata.org/entity/Q98098042,Q98098042,masculin,1857-04-21T00:00:00Z
http://www.wikidata.org/entity/Q98142417,Marcel Grateau,masculin,1852-10-18T00:00:00Z
http://www.wikidata.org/entity/Q98155875,Maximilien-Louis van Lede,masculin,1759-02-18T00:00:00Z
http://www.wikidata.org/entity/Q98271253,Hermann H. Carl Schomburg,masculin,1809-01-01T00:00:00Z
http://www.wikidata.org/entity/Q98400670,F. W. Forbes Ross,masculin,1867-01-01T00:00:00Z
http://www.wikidata.org/entity/Q98522592,Bruno Kralowetz,masculin,1911-04-02T00:00:00Z
http://www.wikidata.org/entity/Q98547592,Q98547592,masculin,1930-12-19T00:00:00Z
http://www.wikidata.org/entity/Q98583178,Alexander P. Ashbourne,masculin,1820-01-01T00:00:00Z
http://www.wikidata.org/entity/Q98605888,Q98605888,masculin,2001-10-29T00:00:00Z
http://www.wikidata.org/entity/Q98642574,Q98642574,masculin,1886-02-19T00:00:00Z
http://www.wikidata.org/entity/Q98690258,Rudy Bretz,masculin,1914-07-12T00:00:00Z
http://www.wikidata.org/entity/Q98713709,Stanley B. Mirviss,masculin,1922-01-01T00:00:00Z
http://www.wikidata.org/entity/Q98834530,Maximilien Auguste Martin,masculin,1826-08-04T00:00:00Z
http://www.wikidata.org/entity/Q98834858,Vinzenz Till,masculin,1838-08-08T00:00:00Z
http://www.wikidata.org/entity/Q98843347,Q98843347,masculin,1810-01-22T00:00:00Z
http://www.wikidata.org/entity/Q98908035,Theodor Reich,masculin,1861-09-23T00:00:00Z
http://www.wikidata.org/entity/Q98908099,Karl Schmid,masculin,1905-01-01T00:00:00Z
http://www.wikidata.org/entity/Q98908225,Emanuel Louis Tschulik,masculin,1819-01-01T00:00:00Z
http://www.wikidata.org/entity/Q98909263,Charles Mildé,masculin,1851-09-20T00:00:00Z
http://www.wikidata.org/entity/Q98966283,Q98966283,masculin,1937-05-25T00:00:00Z
http://www.wikidata.org/entity/Q98970711,Albert Orlo Price,masculin,1877-12-23T00:00:00Z
http://www.wikidata.org/entity/Q98981210,Q98981210,masculin,1885-12-26T00:00:00Z
http://www.wikidata.org/entity/Q99192768,René Martin,masculin,1876-01-01T00:00:00Z
http://www.wikidata.org/entity/Q99317752,Louis Antoine Kriéger,masculin,1868-05-28T00:00:00Z
http://www.wikidata.org/entity/Q99431463,Mark Steele,masculin,1960-01-01T00:00:00Z
http://www.wikidata.org/entity/Q99472509,Lewis R. Heim,masculin,1874-09-19T00:00:00Z
http://www.wikidata.org/entity/Q99518912,Léon Leblanc,masculin,1900-11-24T00:00:00Z
http://www.wikidata.org/entity/Q99642807,Q99642807,masculin,1873-12-21T00:00:00Z
http://www.wikidata.org/entity/Q99803394,Q99803394,masculin,1854-08-07T00:00:00Z
http://www.wikidata.org/entity/Q99929641,Q99929641,masculin,1949-03-26T00:00:00Z
http://www.wikidata.org/entity/Q99961458,Joy A. Thomas,masculin,1963-01-01T00:00:00Z
http://www.wikidata.org/entity/Q100251324,Danièle Aron-Rosa,féminin,1934-10-15T00:00:00Z
http://www.wikidata.org/entity/Q100272785,Sundel Doniger,masculin,1888-07-01T00:00:00Z
http://www.wikidata.org/entity/Q100332011,Russell L. Hawes,masculin,1823-03-22T00:00:00Z
http://www.wikidata.org/entity/Q100360560,Q100360560,masculin,1891-07-07T00:00:00Z
http://www.wikidata.org/entity/Q100396323,Frank A. Landee,masculin,1852-01-01T00:00:00Z
http://www.wikidata.org/entity/Q100533170,Colin Ribton,masculin,1963-01-01T00:00:00Z
http://www.wikidata.org/entity/Q100701121,Q100701121,masculin,1843-03-14T00:00:00Z
http://www.wikidata.org/entity/Q100712042,Q100712042,masculin,1871-10-28T00:00:00Z
http://www.wikidata.org/entity/Q100782626,Herbert Hönel,masculin,1890-01-01T00:00:00Z
http://www.wikidata.org/entity/Q101006775,Arthur William Wall,masculin,1874-01-01T00:00:00Z
http://www.wikidata.org/entity/Q101095851,Q101095851,masculin,1865-01-01T00:00:00Z
http://www.wikidata.org/entity/Q101239787,Q101239787,masculin,1938-07-06T00:00:00Z
http://www.wikidata.org/entity/Q101481843,Q101481843,masculin,1823-02-03T00:00:00Z
http://www.wikidata.org/entity/Q101499783,Q101499783,masculin,1885-11-16T00:00:00Z
http://www.wikidata.org/entity/Q101552256,Joseph Poussot,masculin,1861-12-06T00:00:00Z
http://www.wikidata.org/entity/Q102121681,Judit Giró,féminin,1996-01-01T00:00:00Z
http://www.wikidata.org/entity/Q102198958,Edwin L. Harder,masculin,1905-04-28T00:00:00Z
http://www.wikidata.org/entity/Q102241872,Josef Wunderlich,masculin,1728-10-06T00:00:00Z
http://www.wikidata.org/entity/Q102271635,Somaya Faruqi,féminin,2002-01-01T00:00:00Z
http://www.wikidata.org/entity/Q102273356,František Press,masculin,1934-01-01T00:00:00Z
http://www.wikidata.org/entity/Q102282254,Q102282254,non-binarité,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q102288480,Bohdan Tsizh,masculin,1957-08-11T00:00:00Z
http://www.wikidata.org/entity/Q102300309,Q102300309,masculin,1930-01-01T00:00:00Z
http://www.wikidata.org/entity/Q102304321,Visarath In,masculin,1969-01-01T00:00:00Z
http://www.wikidata.org/entity/Q102310387,Q102310387,masculin,1931-01-01T00:00:00Z
http://www.wikidata.org/entity/Q102430972,Q102430972,masculin,1892-01-01T00:00:00Z
http://www.wikidata.org/entity/Q102434245,Edwin C. Hirschoff,masculin,1905-12-07T00:00:00Z
http://www.wikidata.org/entity/Q102442872,Dorcas Reilly,féminin,1926-01-01T00:00:00Z
http://www.wikidata.org/entity/Q102494434,Q102494434,masculin,1881-10-15T00:00:00Z
http://www.wikidata.org/entity/Q102494434,Q102494434,masculin,1882-10-15T00:00:00Z
http://www.wikidata.org/entity/Q103015525,Q103015525,masculin,1971-07-04T00:00:00Z
http://www.wikidata.org/entity/Q103716584,Q103716584,masculin,1940-05-08T00:00:00Z
http://www.wikidata.org/entity/Q103840981,Q103840981,masculin,1930-01-01T00:00:00Z
http://www.wikidata.org/entity/Q103852731,Q103852731,masculin,1853-11-05T00:00:00Z
http://www.wikidata.org/entity/Q103858871,Toby Mottram,masculin,1952-02-12T00:00:00Z
http://www.wikidata.org/entity/Q103998757,Isaäc Roet,masculin,1891-11-11T00:00:00Z
http://www.wikidata.org/entity/Q104048335,Q104048335,masculin,1858-08-13T00:00:00Z
http://www.wikidata.org/entity/Q104116538,Emile Horn,masculin,1858-01-31T00:00:00Z
http://www.wikidata.org/entity/Q104120099,Q104120099,masculin,1820-10-02T00:00:00Z
http://www.wikidata.org/entity/Q104152237,Justin Christofleau,masculin,1865-06-26T00:00:00Z
http://www.wikidata.org/entity/Q104214405,Maximiano Augusto Herrmann,masculin,1838-01-01T00:00:00Z
http://www.wikidata.org/entity/Q104216484,Q104216484,masculin,1934-03-23T00:00:00Z
http://www.wikidata.org/entity/Q104224807,Q104224807,masculin,1857-01-01T00:00:00Z
http://www.wikidata.org/entity/Q104233619,Julius Bettinger,masculin,1881-05-04T00:00:00Z
http://www.wikidata.org/entity/Q16334441,Edward Sims Van Zile,masculin,1863-05-02T00:00:00Z
http://www.wikidata.org/entity/Q16335526,Q16335526,masculin,1955-07-28T00:00:00Z
http://www.wikidata.org/entity/Q16339915,Q16339915,masculin,1942-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16356100,Ernst Johann Bienemann,masculin,1753-01-27T00:00:00Z
http://www.wikidata.org/entity/Q16358267,Ivars Kalviņš,masculin,1947-06-02T00:00:00Z
http://www.wikidata.org/entity/Q16363446,Gyula Kulcsár,masculin,1951-11-18T00:00:00Z
http://www.wikidata.org/entity/Q16363851,Mārtiņš Beķers,masculin,1928-08-31T00:00:00Z
http://www.wikidata.org/entity/Q16369832,Q16369832,masculin,1946-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16373740,Q16373740,masculin,1942-04-14T00:00:00Z
http://www.wikidata.org/entity/Q16403308,Q16403308,masculin,1885-02-15T00:00:00Z
http://www.wikidata.org/entity/Q16405173,Q16405173,masculin,1938-04-20T00:00:00Z
http://www.wikidata.org/entity/Q16406765,Q16406765,masculin,1979-01-14T00:00:00Z
http://www.wikidata.org/entity/Q16432711,Q16432711,féminin,1947-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16434863,Q16434863,masculin,1945-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16442963,Albinas Gailius,masculin,1940-03-30T00:00:00Z
http://www.wikidata.org/entity/Q16443003,Q16443003,féminin,1929-08-06T00:00:00Z
http://www.wikidata.org/entity/Q16443018,Q16443018,féminin,1929-04-22T00:00:00Z
http://www.wikidata.org/entity/Q16443193,Alfonsas Sklėrius,masculin,1890-06-17T00:00:00Z
http://www.wikidata.org/entity/Q16443230,Algimantas Bubulis,masculin,1947-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16443254,Algimantas Jonas Bikelis,masculin,1937-08-04T00:00:00Z
http://www.wikidata.org/entity/Q16443264,Algimantas Marcelis Barakauskas,masculin,1943-05-16T00:00:00Z
http://www.wikidata.org/entity/Q16443268,Algimantas Mikelėnas,masculin,1938-10-25T00:00:00Z
http://www.wikidata.org/entity/Q16443274,Algimantas Mituzas,masculin,1937-10-06T00:00:00Z
http://www.wikidata.org/entity/Q16443410,Q16443410,masculin,1928-02-27T00:00:00Z
http://www.wikidata.org/entity/Q16443802,Antanas Briedelis,masculin,1913-12-30T00:00:00Z
http://www.wikidata.org/entity/Q16444678,Q16444678,masculin,1945-04-22T00:00:00Z
http://www.wikidata.org/entity/Q16446147,Q16446147,masculin,1930-06-23T00:00:00Z
http://www.wikidata.org/entity/Q16446967,Q16446967,masculin,1929-06-20T00:00:00Z
http://www.wikidata.org/entity/Q16447964,Q16447964,masculin,1907-02-15T00:00:00Z
http://www.wikidata.org/entity/Q16450203,Edmundas Isevičius,masculin,1944-01-10T00:00:00Z
http://www.wikidata.org/entity/Q16450406,Q16450406,féminin,1924-09-19T00:00:00Z
http://www.wikidata.org/entity/Q16450559,Q16450559,masculin,1938-10-22T00:00:00Z
http://www.wikidata.org/entity/Q16450995,Q16450995,masculin,1932-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16451198,Gediminas Beržinskas,masculin,1939-10-19T00:00:00Z
http://www.wikidata.org/entity/Q16451329,Q16451329,masculin,1931-12-31T00:00:00Z
http://www.wikidata.org/entity/Q16451651,Q16451651,masculin,1936-01-12T00:00:00Z
http://www.wikidata.org/entity/Q16452563,Q16452563,masculin,1936-02-15T00:00:00Z
http://www.wikidata.org/entity/Q16453324,Vincent Lamberti,masculin,1927-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16453487,Q16453487,masculin,1885-01-15T00:00:00Z
http://www.wikidata.org/entity/Q16453556,Q16453556,masculin,1932-08-29T00:00:00Z
http://www.wikidata.org/entity/Q16453580,Jonas Gylys,masculin,1947-07-03T00:00:00Z
http://www.wikidata.org/entity/Q16453620,Q16453620,masculin,1928-06-11T00:00:00Z
http://www.wikidata.org/entity/Q16454226,Q16454226,masculin,1929-02-01T00:00:00Z
http://www.wikidata.org/entity/Q16454259,Juozas Gecevičius,masculin,1939-02-15T00:00:00Z
http://www.wikidata.org/entity/Q16454273,Q16454273,masculin,1931-12-13T00:00:00Z
http://www.wikidata.org/entity/Q16457941,Q16457941,féminin,1961-05-11T00:00:00Z
http://www.wikidata.org/entity/Q16459294,Q16459294,masculin,1933-06-04T00:00:00Z
http://www.wikidata.org/entity/Q16464724,Mindaugas Bloznelis,masculin,1923-11-28T00:00:00Z
http://www.wikidata.org/entity/Q16469411,Q16469411,masculin,1928-11-15T00:00:00Z
http://www.wikidata.org/entity/Q16469413,Q16469413,masculin,1940-12-27T00:00:00Z
http://www.wikidata.org/entity/Q16469470,Q16469470,masculin,1924-04-24T00:00:00Z
http://www.wikidata.org/entity/Q16469931,Povilas Kemėšis,masculin,1921-11-09T00:00:00Z
http://www.wikidata.org/entity/Q16469932,Povilas Kostrauskas,masculin,1927-10-25T00:00:00Z
http://www.wikidata.org/entity/Q16470433,Q16470433,masculin,1858-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16471315,Ričardas Čiukas,masculin,1942-05-27T00:00:00Z
http://www.wikidata.org/entity/Q16471430,Q16471430,masculin,1956-05-09T00:00:00Z
http://www.wikidata.org/entity/Q16474069,Q16474069,masculin,1941-02-28T00:00:00Z
http://www.wikidata.org/entity/Q16475374,Q16475374,masculin,1920-05-21T00:00:00Z
http://www.wikidata.org/entity/Q16476127,Q16476127,masculin,1910-03-14T00:00:00Z
http://www.wikidata.org/entity/Q16476212,Q16476212,masculin,1941-11-24T00:00:00Z
http://www.wikidata.org/entity/Q16476495,Vincas Jakubauskas,masculin,1921-08-28T00:00:00Z
http://www.wikidata.org/entity/Q16476834,Q16476834,masculin,1932-06-19T00:00:00Z
http://www.wikidata.org/entity/Q16476990,Vytautas Barzdaitis,masculin,1946-05-01T00:00:00Z
http://www.wikidata.org/entity/Q16477004,Q16477004,masculin,1929-04-30T00:00:00Z
http://www.wikidata.org/entity/Q16477068,Q16477068,masculin,1939-05-02T00:00:00Z
http://www.wikidata.org/entity/Q16477092,Q16477092,masculin,1925-05-05T00:00:00Z
http://www.wikidata.org/entity/Q16477104,Vytautas Martinaitis,masculin,1949-04-01T00:00:00Z
http://www.wikidata.org/entity/Q16477434,Zenonas Vainoris,masculin,1925-02-19T00:00:00Z
http://www.wikidata.org/entity/Q16505600,Hakon Brunius,masculin,1842-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16508807,Aki Maita,féminin,1967-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16508857,Byron Benson,masculin,1832-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16514582,Sergey Mavrody,masculin,1965-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16518762,András Csókay,masculin,1956-02-16T00:00:00Z
http://www.wikidata.org/entity/Q16519635,Q16519635,masculin,1971-05-26T00:00:00Z
http://www.wikidata.org/entity/Q16522312,Q16522312,masculin,1993-05-04T00:00:00Z
http://www.wikidata.org/entity/Q16523383,Hugh Plat,masculin,1552-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16527283,Q16527283,masculin,1855-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16527645,Alexander Gibsone I,masculin,1729-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16538756,Celestino Galli,masculin,1803-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16556157,Q16556157,masculin,1927-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16559929,Giovanni Emanuele Elia,masculin,1866-03-15T00:00:00Z
http://www.wikidata.org/entity/Q16561482,Gottfried Matthaes,masculin,1920-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16567259,Fernando Álvarez de Sotomayor y Flores,masculin,1844-11-16T00:00:00Z
http://www.wikidata.org/entity/Q16571960,Leon Battista Gaburri,masculin,1913-04-13T00:00:00Z
http://www.wikidata.org/entity/Q16576842,Héctor Mario Gómez Galvarriato,masculin,1937-06-29T00:00:00Z
http://www.wikidata.org/entity/Q16590408,Pietro Conti,masculin,1796-05-02T00:00:00Z
http://www.wikidata.org/entity/Q16596338,Mia Seipel,féminin,1969-11-08T00:00:00Z
http://www.wikidata.org/entity/Q16633522,Johan Ullman,masculin,1953-03-14T00:00:00Z
http://www.wikidata.org/entity/Q16641922,Q16641922,masculin,1933-03-16T00:00:00Z
http://www.wikidata.org/entity/Q16643117,Q16643117,masculin,1912-05-06T00:00:00Z
http://www.wikidata.org/entity/Q16645243,Valentín Silvestre,masculin,1831-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16649072,Stig Carlsson,masculin,1925-06-14T00:00:00Z
http://www.wikidata.org/entity/Q16649240,Abraham Forsgren,masculin,1822-02-10T00:00:00Z
http://www.wikidata.org/entity/Q16649419,Axel Holmström,masculin,1870-08-23T00:00:00Z
http://www.wikidata.org/entity/Q16654200,Q16654200,masculin,1963-02-07T00:00:00Z
http://www.wikidata.org/entity/Q16664253,Q16664253,masculin,1936-02-12T00:00:00Z
http://www.wikidata.org/entity/Q16666366,Q16666366,masculin,1929-07-18T00:00:00Z
http://www.wikidata.org/entity/Q16672038,Abraham Dirk Loman Jr.,masculin,1868-10-26T00:00:00Z
http://www.wikidata.org/entity/Q16672255,Charles de Louvrié,masculin,1821-07-03T00:00:00Z
http://www.wikidata.org/entity/Q16673516,Samuel Dunseith McKellen,masculin,1836-01-01T00:00:00Z
http://www.wikidata.org/entity/Q55856647,Johann Friedrich Miethe,masculin,1791-06-01T00:00:00Z
http://www.wikidata.org/entity/Q55858013,Johann August Oertling,masculin,1803-01-01T00:00:00Z
http://www.wikidata.org/entity/Q55858076,Alexander Anton Rainer Ofenheim,masculin,1789-01-01T00:00:00Z
http://www.wikidata.org/entity/Q55859843,Hermann Rieseler,masculin,1877-01-01T00:00:00Z
http://www.wikidata.org/entity/Q55874573,Jan Philipsen Schabaelje,masculin,1585-01-01T00:00:00Z
http://www.wikidata.org/entity/Q55874573,Jan Philipsen Schabaelje,masculin,1592-01-01T00:00:00Z
http://www.wikidata.org/entity/Q55881949,Moriz Arzberger,masculin,1827-01-12T00:00:00Z
http://www.wikidata.org/entity/Q55883065,Ludwig von Becker,masculin,1823-10-10T00:00:00Z
http://www.wikidata.org/entity/Q55886377,Bonaventura Constantin Hödl,masculin,1776-01-01T00:00:00Z
http://www.wikidata.org/entity/Q55889710,Walter Siemens,masculin,1833-01-01T00:00:00Z
http://www.wikidata.org/entity/Q55890894,Johann Spann,masculin,1845-01-01T00:00:00Z
http://www.wikidata.org/entity/Q55896190,Carl Uhlenhuth,masculin,1835-01-01T00:00:00Z
http://www.wikidata.org/entity/Q55901282,Joachim Donapauer,masculin,1736-03-20T00:00:00Z
http://www.wikidata.org/entity/Q55903057,Severin Zugmayer,masculin,1771-10-23T00:00:00Z
http://www.wikidata.org/entity/Q55905508,Hans Lobsinger,masculin,1510-01-01T00:00:00Z
http://www.wikidata.org/entity/Q55913397,Pierre Frédéric Catel,masculin,1747-01-01T00:00:00Z
http://www.wikidata.org/entity/Q55915837,Joseph Ressl,masculin,1793-01-01T00:00:00Z
http://www.wikidata.org/entity/Q55916607,Herschell Filipowski,masculin,1816-01-01T00:00:00Z
http://www.wikidata.org/entity/Q55964633,Q55964633,masculin,1925-01-01T00:00:00Z
http://www.wikidata.org/entity/Q55978971,Q55978971,masculin,1904-06-28T00:00:00Z
http://www.wikidata.org/entity/Q55988670,Pierre Fenaille,masculin,1888-07-18T00:00:00Z
http://www.wikidata.org/entity/Q55993100,Q55993100,masculin,1883-01-01T00:00:00Z
http://www.wikidata.org/entity/Q56026502,Q56026502,masculin,1937-11-25T00:00:00Z
http://www.wikidata.org/entity/Q56043467,Christine Charles,féminin,1955-01-06T00:00:00Z
http://www.wikidata.org/entity/Q56070612,Q56070612,masculin,1877-06-22T00:00:00Z
http://www.wikidata.org/entity/Q56131320,Q56131320,masculin,1956-01-01T00:00:00Z
http://www.wikidata.org/entity/Q56160975,Q56160975,masculin,1934-06-12T00:00:00Z
http://www.wikidata.org/entity/Q56183866,Q56183866,masculin,1852-01-01T00:00:00Z
http://www.wikidata.org/entity/Q56226319,Q56226319,masculin,1916-09-04T00:00:00Z
http://www.wikidata.org/entity/Q56246349,Q56246349,masculin,1942-01-01T00:00:00Z
http://www.wikidata.org/entity/Q56248788,Q56248788,féminin,1989-01-01T00:00:00Z
http://www.wikidata.org/entity/Q56249786,Q56249786,masculin,2001-12-21T00:00:00Z
http://www.wikidata.org/entity/Q56255535,Q56255535,masculin,1824-10-12T00:00:00Z
http://www.wikidata.org/entity/Q56260205,Morse Robb,masculin,1902-01-28T00:00:00Z
http://www.wikidata.org/entity/Q56290424,Q56290424,masculin,1844-12-21T00:00:00Z
http://www.wikidata.org/entity/Q56300806,Björn Jonson,masculin,1940-04-12T00:00:00Z
http://www.wikidata.org/entity/Q56302158,Q56302158,masculin,1924-05-23T00:00:00Z
http://www.wikidata.org/entity/Q56309236,Q56309236,masculin,1863-04-01T00:00:00Z
http://www.wikidata.org/entity/Q56315032,Stephane Belgrand Rousson,masculin,1969-02-01T00:00:00Z
http://www.wikidata.org/entity/Q56425969,Charles-Paul-Gabriel Sagey,masculin,1804-07-10T00:00:00Z
http://www.wikidata.org/entity/Q56547093,Q56547093,masculin,1892-01-01T00:00:00Z
http://www.wikidata.org/entity/Q56599697,Q56599697,masculin,1810-01-01T00:00:00Z
http://www.wikidata.org/entity/Q56616478,Q56616478,féminin,1861-08-18T00:00:00Z
http://www.wikidata.org/entity/Q56618885,Q56618885,masculin,1875-01-01T00:00:00Z
http://www.wikidata.org/entity/Q56650968,Edwin Norton,masculin,1845-03-27T00:00:00Z
http://www.wikidata.org/entity/Q56653800,Francis Napier Denison,masculin,1866-04-19T00:00:00Z
http://www.wikidata.org/entity/Q56681943,Edwin J. Shoemaker,masculin,1907-06-02T00:00:00Z
http://www.wikidata.org/entity/Q56724058,Q56724058,masculin,1859-08-03T00:00:00Z
http://www.wikidata.org/entity/Q56760582,Helen Herrick Malsed,féminin,1910-01-01T00:00:00Z
http://www.wikidata.org/entity/Q56798475,Munther A. Dahleh,masculin,1962-08-27T00:00:00Z
http://www.wikidata.org/entity/Q56812197,Q56812197,masculin,1938-04-08T00:00:00Z
http://www.wikidata.org/entity/Q56816703,Jerome Murray,masculin,1912-01-01T00:00:00Z
http://www.wikidata.org/entity/Q56895069,Q56895069,masculin,1899-01-01T00:00:00Z
http://www.wikidata.org/entity/Q56952055,Q56952055,masculin,1935-01-01T00:00:00Z
http://www.wikidata.org/entity/Q57083456,Hans Hess,masculin,1932-04-26T00:00:00Z
http://www.wikidata.org/entity/Q57226389,Hilary Page,masculin,1904-08-20T00:00:00Z
http://www.wikidata.org/entity/Q57293437,Q57293437,masculin,1840-06-06T00:00:00Z
http://www.wikidata.org/entity/Q57314713,Q57314713,masculin,1645-01-01T00:00:00Z
http://www.wikidata.org/entity/Q57413496,Q57413496,féminin,1953-01-01T00:00:00Z
http://www.wikidata.org/entity/Q57444906,Albert Bergerault,masculin,1907-01-23T00:00:00Z
